[
[49629972,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[74483992,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[99952468,0,0.,-0.00152,-3.56756,0.,0.,0.,0.],
[123334043,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[149707458,0,0.,-0.00152,-3.52164,0.,0.,0.,0.],
[176085523,0,0.,-0.00152,-3.55991,0.,0.,0.,0.],
[199646139,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[225971901,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[252308059,0,0.,-0.00152,-3.38534,0.,0.,-6.96427,0.],
[278641354,0,0.,-0.00152,-3.38534,0.,0.,-6.96427,0.],
[304969961,0,0.,-0.00152,-3.38534,0.,0.,-6.96427,0.],
[331285959,0,0.,-0.00152,-3.55991,0.,0.,6.96427,0.],
[357638681,0,0.,-0.00152,-3.38534,0.,0.,6.96427,0.],
[379510738,0,0.,-0.00152,-3.54001,0.,0.,6.96427,0.],
[403580566,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[425155353,0,0.,-0.00152,-3.54001,0.,0.,0.,0.],
[449458379,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[475732729,0,0.,-0.00152,-3.38534,0.,0.,-3.65088,0.],
[498428446,0,0.,-0.00152,-3.38534,0.,0.,-3.65088,0.],
[523849739,0,0.,-0.00152,-3.54766,0.,0.,-3.65088,0.],
[550280026,0,0.,-0.00152,-3.38534,0.,0.,0.39883,0.],
[576539116,0,0.,-0.00152,-3.54001,0.,0.,0.39883,0.],
[598478491,0,0.,-0.00152,-3.38534,0.,0.,3.25204,0.],
[619310952,0,0.,-0.00152,-3.53082,0.,0.,3.25204,0.],
[640428637,0,0.,-0.00152,-3.38534,0.,0.,3.25204,0.],
[662430786,0,0.,-0.00152,-3.55991,0.,0.,0.,0.],
[685753356,0,0.,-0.00152,-3.55991,0.,0.,0.,0.],
[711754267,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[733645036,0,0.,-0.00152,-3.52164,0.,0.,-6.99495,0.],
[758431528,0,0.,-0.00152,-3.52164,0.,0.,-6.99495,0.],
[781170850,0,0.,-0.00152,-3.38534,0.,0.,-6.99495,0.],
[804591214,0,0.,-0.00152,-3.38534,0.,0.,6.99495,0.],
[826224172,0,0.,-0.00152,-3.38534,0.,0.,6.99495,0.],
[852503534,0,0.,-0.00152,-3.38534,0.,0.,6.99495,0.],
[876012316,0,0.,-0.00152,-3.55991,0.,0.,0.,0.],
[897299646,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[919378437,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[940898414,0,0.,-0.00152,-3.38534,0.,0.,-6.59612,0.],
[963012821,0,0.,-0.00152,-3.38534,0.,0.,-6.59612,0.],
[985293981,0,0.,-0.00152,-3.38534,0.,0.,6.59612,0.],
[1011587051,0,0.,-0.00152,-3.38534,0.,0.,6.59612,0.],
[1037862142,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1064135934,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1090445021,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1112841544,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1137365924,0,0.,-0.00152,-3.38534,0.,0.,-6.78019,0.],
[1160169384,0,0.,-0.00152,-3.55685,0.,0.,-6.78019,0.],
[1181528666,0,0.,-0.00152,-3.38534,0.,0.,4.04971,0.],
[1203873521,0,0.,-0.00152,-3.38534,0.,0.,4.04971,0.],
[1225589692,0,0.,-0.00152,-3.52164,0.,0.,4.04971,0.],
[1251863551,0,0.,-0.00152,-3.38534,0.,0.,2.73049,0.],
[1273385719,0,0.,-0.00152,-3.38534,0.,0.,2.73049,0.],
[1299653041,0,0.,-0.00152,-3.72362,0.,0.,0.,0.],
[1321399237,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1344113666,0,0.,-0.00152,-3.54001,0.,0.,0.,0.],
[1370459299,0,0.,-0.00152,-3.53082,0.,0.,0.,0.],
[1394397892,0,0.,-0.00152,-3.38534,0.,0.,-3.37476,0.],
[1419574992,0,0.,-0.00152,-3.55991,0.,0.,-3.37476,0.],
[1440889772,0,0.,-0.00152,-3.38534,0.,0.,3.37476,0.],
[1463184352,0,0.,-0.00152,-3.38534,0.,0.,3.37476,0.],
[1487546590,0,0.,-0.00152,-3.54766,0.,0.,0.,0.],
[1511726120,0,0.,-0.00152,-3.73433,0.,0.,0.,0.],
[1534461742,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1556607037,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1582875922,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1608541529,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1632672167,0,0.,-0.00152,-3.55991,0.,0.,0.,0.],
[1654141437,0,0.,-0.00152,-3.56297,0.,0.,0.,0.],
[1675978069,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1702285857,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1723584032,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1746891322,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1771576107,0,0.,-0.00152,-3.55991,0.,0.,0.,0.],
[1795403639,0,0.,-0.00152,-3.54613,0.,0.,0.,0.],
[1820897260,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1841494810,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1867753504,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1890017990,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1911505915,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1937895707,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1963827274,0,0.,-0.00152,-3.38534,0.,0.,0.,0.],
[1986535584,0,0.,-0.00152,-3.38534,0.,0.,-3.49748,0.],
[2012441209,0,0.,-0.00152,-3.38534,0.,0.,-3.49748,0.],
[2038725992,0,0.,-0.00152,-3.38534,0.,0.,3.49748,0.],
[2062682477,0,0.,-0.00152,-3.38534,0.,0.,3.49748,0.],
[2087810702,0,0.,-0.00152,-3.56756,0.0015,0.,3.49748,0.],
[2109316132,0,0.,-0.00152,-3.38534,0.0041,0.,-6.78019,0.],
[2130607612,0,0.,-0.00152,-3.55991,0.0064,0.,-6.78019,0.],
[2153582604,0,0.,-0.00152,-3.38534,0.0083,0.,-6.78019,0.],
[2175932109,0,0.,-0.00152,-3.38534,0.0099,0.,6.78019,0.],
[2199354945,0,0.0001,-0.00152,-3.38534,0.0113,0.,6.78019,0.],
[2221388574,0,0.0003,-0.00305,-3.38534,0.0125,0.,-2.73049,0.],
[2243461097,0,0.0006,-0.00459,-3.38534,0.0129,0.,-2.73049,0.],
[2264242028,0,0.0009,-0.00459,-3.71292,0.011,-0.06136,2.73049,0.],
[2289775214,0,0.0011,-0.00612,-3.38534,0.0092,-0.06136,2.73049,0.],
[2315976418,0,0.0011,-0.00612,-3.38534,0.0074,-0.03068,-3.09864,0.],
[2338997113,0,0.0011,-0.00459,-3.52164,0.0068,-0.03068,-3.09864,0.],
[2361016165,0,0.0011,-0.00459,-3.55991,0.0085,0.03068,3.09864,0.],
[2382573030,0,0.0011,-0.00459,-3.38534,0.0099,0.03068,3.09864,0.],
[2403358591,0,0.0012,-0.00305,-3.38534,0.0109,0.,0.,0.],
[2425442530,0,0.0014,-0.00305,-3.38534,0.0115,0.,0.,0.],
[2447537410,0,0.0017,-0.00305,-3.38534,0.0121,0.,0.,0.],
[2469630373,0,0.0019,-0.00459,-3.73433,0.0123,0.,0.,0.],
[2494815982,0,0.0021,-0.00459,-3.38534,0.0123,0.,-3.25204,0.],
[2517828070,0,0.0023,-0.00459,-3.55991,0.0123,0.,-3.25204,0.],
[2540339775,0,0.0026,-0.00459,-3.38534,0.0123,0.,3.25204,0.],
[2566604795,0,0.0028,-0.00459,-3.38534,0.0123,0.,3.25204,0.],
[2592879112,0,0.003,-0.00459,-3.38534,0.0123,0.,3.25204,0.],
[2619182665,0,0.0033,-0.00459,-3.38534,0.0123,0.,-10.06291,0.],
[2645474603,0,0.0035,-0.00305,-3.38534,0.0127,0.,-10.06291,0.],
[2671745448,0,0.0037,-0.00305,-3.55991,0.0136,0.03068,10.06291,0.],
[2698021973,0,0.004,-0.00305,-3.38534,0.0153,0.03068,10.06291,0.],
[2721466030,0,0.0042,-0.00305,-3.38534,0.0158,0.,0.,0.],
[2746235437,0,0.0044,-0.00305,-3.38534,0.0158,0.,0.,0.],
[2767662188,0,0.0046,-0.00305,-3.53082,0.0162,0.03068,-3.06796,0.],
[2793679253,0,0.0048,-0.00152,-3.38534,0.0175,0.03068,-3.06796,0.],
[2820220515,0,0.0051,-0.00152,-3.55991,0.0191,0.,-3.3134,0.],
[2842047618,0,0.0053,-0.00152,-3.38534,0.0191,0.,-3.3134,0.],
[2863708992,0,0.0055,0.00002,-3.54766,0.0191,0.,-3.3134,0.],
[2887225652,0,0.0059,0.00002,-3.38534,0.0206,0.03068,2.88388,0.],
[2913510938,0,0.0065,-0.00152,-3.38534,0.0217,-0.03068,3.49748,0.],
[2934474687,0,0.0069,-0.00305,-3.38534,0.0201,-0.03068,3.49748,0.],
[2960691852,0,0.0073,-0.00305,-3.38534,0.0178,-0.03068,0.,0.],
[2983895040,0,0.0075,-0.00305,-3.54766,0.0166,-0.03068,0.,0.],
[3006042475,0,0.0078,-0.00305,-3.55991,0.0156,0.,0.,0.],
[3027390474,0,0.008,-0.00152,-3.38534,0.0156,0.,0.,0.],
[3049202822,0,0.0083,-0.00305,-3.38534,0.0162,0.03068,0.,0.],
[3070314538,0,0.0085,-0.00152,-3.38534,0.0174,0.03068,0.,0.],
[3093669595,0,0.0088,-0.00152,-3.38534,0.0189,0.,0.,0.],
[3115195045,0,0.009,-0.00152,-3.38534,0.0189,0.,0.,0.],
[3137155994,0,0.0092,-0.00152,-3.38534,0.0189,0.,0.,0.],
[3163067462,0,0.0095,-0.00152,-3.74350,0.0191,0.,0.,0.],
