1.7x,1.7t,1.6x,1.6t,1.5x,1.5t,1.4x,1.4t,1.3x,1.3t,1.2x,1.2t
0.01543945313,0.460418,0.01942382813,0.460627,0.01127929688,0.460363,0.03328125,0.460171,0.02340820313,0.460386,0.02334960938,0.460388
0.01546875,0.470645,0.01942382813,0.470846,0.01127929688,0.470578,0.03328125,0.470388,0.02340820313,0.470599,0.02334960938,0.470599
0.01549804688,0.480909,0.019453125,0.481064,0.01125,0.480849,0.03328125,0.480677,0.0234375,0.480828,0.02334960938,0.48082
0.01552734375,0.491123,0.01951171875,0.491344,0.01125,0.491062,0.03328125,0.490894,0.0234375,0.491038,0.02334960938,0.491041
0.01564453125,0.501358,0.01959960938,0.501554,0.01125,0.501308,0.03331054688,0.501104,0.02346679688,0.501252,0.02334960938,0.501273
0.01599609375,0.511582,0.01986328125,0.511773,0.01125,0.511526,0.03331054688,0.511371,0.02349609375,0.511471,0.02337890625,0.511485
0.01693359375,0.521792,0.02071289063,0.522052,0.01127929688,0.521742,0.03331054688,0.521585,0.02349609375,0.521675,0.02337890625,0.521716
0.01790039063,0.532017,0.02182617188,0.532247,0.01127929688,0.531968,0.03333984375,0.531801,0.02352539063,0.531894,0.02337890625,0.53193
0.01895507813,0.542251,0.02305664063,0.542464,0.01127929688,0.542192,0.03333984375,0.542085,0.0235546875,0.542128,0.02340820313,0.542161
0.02018554688,0.552463,0.02440429688,0.552724,0.01127929688,0.552406,0.03333984375,0.552296,0.02358398438,0.552345,0.02340820313,0.552378
0.02147460938,0.562694,0.02581054688,0.56294,0.01130859375,0.562632,0.03336914063,0.56252,0.02364257813,0.56261,0.02340820313,0.562605
0.02258789063,0.572912,0.02712890625,0.573161,0.01130859375,0.572847,0.03336914063,0.572825,0.0237890625,0.572828,0.02340820313,0.572816
0.02390625,0.58313,0.02853515625,0.583436,0.01133789063,0.583063,0.0333984375,0.583035,0.02434570313,0.583033,0.02340820313,0.583048
0.02525390625,0.593358,0.02997070313,0.593644,0.01133789063,0.593289,0.0333984375,0.593246,0.02540039063,0.593242,0.0234375,0.593263
0.02654296875,0.603588,0.03143554688,0.603856,0.0113671875,0.603516,0.03342773438,0.603536,0.02657226563,0.60347,0.0234375,0.603484
0.02806640625,0.613818,0.03284179688,0.614097,0.0113671875,0.613742,0.03345703125,0.613754,0.02791992188,0.613693,0.02346679688,0.61371
0.029765625,0.624036,0.03454101563,0.624305,0.01139648438,0.62397,0.033515625,0.623975,0.02944335938,0.623934,0.02349609375,0.623962
0.0315234375,0.634253,0.03626953125,0.634532,0.01142578125,0.634185,0.03360351563,0.63427,0.03090820313,0.63415,0.02352539063,0.634185
0.03366210938,0.644498,0.03826171875,0.644768,0.01145507813,0.644405,0.033984375,0.644489,0.03234375,0.644359,0.02358398438,0.644418
0.03600585938,0.654707,0.040546875,0.65498,0.011484375,0.654638,0.0348046875,0.654709,0.03375,0.654595,0.02361328125,0.65464
0.03837890625,0.664929,0.04303710938,0.665194,0.01154296875,0.664871,0.03577148438,0.664981,0.03518554688,0.664808,0.02370117188,0.664865
0.04116210938,0.675211,0.0455859375,0.675436,0.01168945313,0.675106,0.03688476563,0.675194,0.03638671875,0.675023,0.02390625,0.675092
0.0439453125,0.685417,0.04854492188,0.685648,0.01224609375,0.685317,0.0378515625,0.685419,0.037734375,0.685314,0.02452148438,0.685323
0.04690429688,0.695643,0.05147460938,0.695864,0.01321289063,0.695529,0.03905273438,0.695679,0.03922851563,0.695532,0.0254296875,0.695528
0.0496875,0.705882,0.05455078125,0.706098,0.014296875,0.705756,0.04022460938,0.705894,0.04081054688,0.705763,0.0263671875,0.705755
0.05279296875,0.71609,0.05768554688,0.716313,0.01561523438,0.715976,0.0413671875,0.716115,0.04265625,0.716038,0.02748046875,0.715976
0.05572265625,0.726327,0.06084960938,0.726552,0.01693359375,0.726193,0.04268554688,0.726399,0.04470703125,0.726251,0.02868164063,0.726194
