1.7x,1.7t,1.6x,1.6t,1.5x,1.5t,1.4x,1.4t,1.3x,1.3t,1.2x,1.2t
0.184453125,1.21714,0.00662109375,1.216008,0.1175976563,1.215948,0.04262695313,1.2162,0.06114257813,1.216232,0.0446484375,1.216828
0.1896386719,1.227358,0.008115234375,1.226204,0.121640625,1.226158,0.04508789063,1.226414,0.0636328125,1.22651,0.04643554688,1.227042
0.1950585938,1.237645,0.0094921875,1.23642,0.1254492188,1.236381,0.0474609375,1.236638,0.0659765625,1.236703,0.04822265625,1.237258
0.2007128906,1.247854,0.01095703125,1.246649,0.1294628906,1.246581,0.04977539063,1.246845,0.06811523438,1.24691,0.04983398438,1.247475
0.2061328125,1.258065,0.01248046875,1.256848,0.1332714844,1.256793,0.052265625,1.25705,0.07040039063,1.257193,0.05147460938,1.257689
0.2120507813,1.268355,0.0139453125,1.267069,0.13734375,1.267074,0.05487304688,1.26726,0.07265625,1.267397,0.05302734375,1.267896
0.21796875,1.278555,0.01555664063,1.277306,0.1411816406,1.277278,0.057421875,1.277468,0.07485351563,1.277608,0.05452148438,1.278097
0.2234179688,1.288771,0.01737304688,1.287503,0.1447558594,1.287493,0.0603515625,1.287676,0.07725585938,1.287901,0.05607421875,1.28831
0.2293066406,1.29904,0.01927734375,1.297722,0.1485058594,1.297795,0.06345703125,1.297891,0.0796875,1.298109,0.05762695313,1.298526
0.2353125,1.309245,0.02153320313,1.307995,0.152109375,1.307999,0.06647460938,1.308112,0.08217773438,1.308306,0.0591796875,1.308732
0.2410839844,1.319471,0.0240234375,1.318201,0.1555957031,1.318198,0.06969726563,1.318315,0.08504882813,1.318577,0.06090820313,1.31894
0.247265625,1.329719,0.026484375,1.328413,0.1595507813,1.328483,0.07291992188,1.328546,0.08806640625,1.328787,0.06272460938,1.329157
0.2534765625,1.339925,0.02938476563,1.338685,0.1635644531,1.338692,0.07599609375,1.338747,0.0909375,1.338986,0.06451171875,1.339358
0.2595996094,1.350158,0.03240234375,1.348893,0.1675488281,1.348895,0.07913085938,1.348962,0.093984375,1.349227,0.0664453125,1.349583
0.2656347656,1.360368,0.03524414063,1.359114,0.1718847656,1.359204,0.08206054688,1.359184,0.09697265625,1.359446,0.06846679688,1.359801
0.2723144531,1.370587,0.03834960938,1.369381,0.1762207031,1.369411,0.0853125,1.369415,0.099609375,1.36965,0.07045898438,1.370015
0.2789941406,1.380809,0.0413671875,1.379587,0.1803808594,1.379628,0.0884765625,1.37962,0.1023339844,1.379879,0.07236328125,1.380214
0.2850585938,1.39102,0.04420898438,1.389806,0.184921875,1.389905,0.09161132813,1.389842,0.1049414063,1.390087,0.07447265625,1.390429
0.2914160156,1.401242,0.0472265625,1.400077,0.1893457031,1.400104,0.0946875,1.400045,0.1073144531,1.400299,0.07625976563,1.400632
0.2977734375,1.411459,0.05018554688,1.410286,0.1936230469,1.410317,0.09796875,1.410254,0.1097460938,1.410533,0.0781640625,1.410841
0.3036035156,1.421667,0.05291015625,1.420494,0.198046875,1.42059,0.1010449219,1.420464,0.1121777344,1.420745,0.079921875,1.421054
0.3098144531,1.431887,0.0558984375,1.430763,0.2023535156,1.430792,0.1042382813,1.430725,0.1144335938,1.430949,0.08170898438,1.431308
0.3158496094,1.442114,0.0590625,1.440959,0.2063378906,1.441014,0.107578125,1.44093,0.1168945313,1.44117,0.08364257813,1.441514
0.3218554688,1.452316,0.0622265625,1.451173,0.2104980469,1.451296,0.1109179688,1.451156,0.1195605469,1.451385,0.08548828125,1.451729
0.3286523438,1.462521,0.06577148438,1.461441,0.2146875,1.461498,0.1141699219,1.461377,0.122109375,1.46159,0.08727539063,1.461932
0.3356835938,1.472736,0.0697265625,1.471655,0.2188476563,1.471707,0.1175976563,1.471586,0.1248925781,1.471813,0.08923828125,1.472145
0.3420703125,1.482945,0.07344726563,1.481856,0.2234472656,1.481981,0.1208789063,1.481801,0.1275585938,1.482035,0.09120117188,1.482365
0.3488671875,1.493162,0.07749023438,1.492131,0.2281347656,1.492193,0.1243652344,1.492052,0.1301074219,1.492237,0.09336914063,1.492591
0.3557226563,1.503384,0.08162109375,1.502335,0.2326464844,1.502409,0.1277050781,1.502261,0.1327441406,1.502443,0.09556640625,1.50279
0.3622558594,1.513582,0.08537109375,1.512545,0.2373632813,1.512682,0.1307226563,1.512487,0.1352929688,1.51266,0.0978515625,1.513009
0.3690234375,1.523786,0.08947265625,1.522806,0.2420800781,1.522875,0.1339160156,1.522722,0.1376074219,1.522873,0.09993164063,1.523219
0.3756152344,1.534002,0.09360351563,1.53303,0.2465039063,1.53308,0.1369628906,1.532941,0.1399804688,1.533097,0.1020996094,1.533428
0.3820019531,1.544206,0.09755859375,1.543232,0.2512792969,1.543411,0.1397460938,1.543159,0.1424121094,1.543311,0.1041503906,1.54364
0.3887695313,1.554419,0.1018359375,1.553473,0.2561132813,1.553609,0.1428222656,1.55343,0.1446972656,1.553541,0.106171875,1.553911
0.3963574219,1.564634,0.1059960938,1.563674,0.2605078125,1.563821,0.146015625,1.563631,0.1471582031,1.563754,0.1081933594,1.564109
0.4029199219,1.574856,0.1098925781,1.57388,0.2651074219,1.574094,0.1490917969,1.573843,0.1496777344,1.573969,0.1100683594,1.574336
0.4098632813,1.585057,0.1140527344,1.584165,0.2696484375,1.584299,0.1524902344,1.584096,0.1520800781,1.584187,0.1119140625,1.584565
0.4167773438,1.595274,0.1182128906,1.594382,0.2737207031,1.594517,0.15609375,1.594301,0.1547753906,1.594383,0.113671875,1.594776
0.4232519531,1.605483,0.1222265625,1.604585,0.278203125,1.604779,0.1595507813,1.604501,0.1573828125,1.604593,0.1154589844,1.604993
0.4300488281,1.615692,0.1267675781,1.614815,0.2828027344,1.61499,0.1632714844,1.614698,0.1602832031,1.614833,0.1173339844,1.61527
0.43640625,1.625907,0.1314550781,1.625022,0.2871972656,1.625208,0.1669335938,1.624922,0.1630957031,1.625032,0.1192382813,1.625478
0.4435839844,1.636139,0.1358203125,1.635223,0.29203125,1.635487,0.1704785156,1.635121,0.1659960938,1.635257,0.1209667969,1.6357
0.4511132813,1.646344,0.1406542969,1.645455,0.2968066406,1.645693,0.1741699219,1.645333,0.1687792969,1.64547,0.1228710938,1.645966
0.458671875,1.656566,0.1453417969,1.655671,0.3013476563,1.655906,0.1777441406,1.655557,0.1716796875,1.655689,0.1247167969,1.656184
0.4655566406,1.666771,0.1496484375,1.665885,0.306328125,1.666182,0.1812011719,1.665757,0.1743457031,1.665908,0.1264160156,1.666397
0.4726757813,1.67697,0.1545117188,1.676088,0.3113085938,1.676392,0.1847460938,1.675963,0.1770703125,1.676134,0.1282324219,1.676676
0.4796484375,1.68717,0.1592871094,1.686318,0.3161132813,1.686596,0.1879980469,1.68619,0.1799121094,1.686347,0.1299023438,1.686884
0.4864160156,1.697421,0.1637988281,1.696539,0.3210058594,1.69687,0.1914257813,1.69641,0.1825195313,1.696556,0.1315722656,1.697091
0.4940332031,1.707621,0.168515625,1.706742,0.32578125,1.707081,0.1948828125,1.706614,0.1852441406,1.70675,0.1331542969,1.707284
0.5012402344,1.717852,0.1731738281,1.716947,0.3302929688,1.717289,0.1983105469,1.716829,0.1879980469,1.716976,0.1347949219,1.7175
0.5083007813,1.728057,0.1775976563,1.72716,0.3350976563,1.727554,0.2016210938,1.727044,0.1907519531,1.727196,0.1363183594,1.727711
0.5161230469,1.738268,0.1824316406,1.737403,0.340078125,1.737764,0.2053710938,1.737285,0.1934472656,1.737407,0.1377832031,1.737917
0.5232421875,1.748482,0.1873535156,1.747612,0.3448242188,1.747979,0.209296875,1.747497,0.1962890625,1.747632,0.1393359375,1.748155
0.5308007813,1.758746,0.1921582031,1.757818,0.3499804688,1.758247,0.2130761719,1.757686,0.1991894531,1.757851,0.1409765625,1.758374
0.5383007813,1.768949,0.1972558594,1.768028,0.3549316406,1.768448,0.2172363281,1.767897,0.20203125,1.768053,0.1425292969,1.768577
0.5452734375,1.779167,0.2024414063,1.778237,0.3594726563,1.778668,0.2213964844,1.778107,0.2051953125,1.778266,0.1441699219,1.778783
0.5525683594,1.789398,0.2073046875,1.788449,0.3642773438,1.788904,0.2250292969,1.788319,0.2083886719,1.78847,0.1458398438,1.789014
0.5598632813,1.799613,0.2126660156,1.798677,0.3690527344,1.799107,0.2288964844,1.798538,0.21140625,1.798677,0.1473632813,1.799241
0.5673339844,1.809823,0.2183496094,1.80888,0.373828125,1.809322,0.2327050781,1.808752,0.2146582031,1.8089,0.1489453125,1.809441
0.5753027344,1.820089,0.2236230469,1.819088,0.3788964844,1.819582,0.2361621094,1.818965,0.2178515625,1.819129,0.1504980469,1.819654
0.5829785156,1.830296,0.2293652344,1.829314,0.3838183594,1.829789,0.2398535156,1.829195,0.2207519531,1.829336,0.1520507813,1.829891
0.5900390625,1.840515,0.2346972656,1.83953,0.3884472656,1.839998,0.243515625,1.839411,0.2236230469,1.839553,0.1536621094,1.840094
0.5977148438,1.850786,0.2396484375,1.849749,0.3932519531,1.850264,0.2468847656,1.84963,0.2265527344,1.849769,0.15515625,1.850312
0.6053320313,1.861007,0.2448046875,1.859969,0.3983203125,1.86047,0.2504882813,1.8599,0.2291894531,1.859972,0.1566796875,1.86059
0.6123925781,1.871222,0.2501074219,1.870185,0.403125,1.870677,0.2540039063,1.870106,0.2321191406,1.870191,0.1583203125,1.870806
0.6199511719,1.881495,0.2550585938,1.880392,0.40828125,1.88096,0.2573730469,1.880311,0.2349316406,1.880418,0.1598144531,1.881015
0.6279492188,1.891698,0.2603320313,1.890603,0.4134667969,1.891167,0.2608886719,1.890608,0.2376855469,1.890624,0.1615136719,1.891307
0.6356542969,1.901921,0.2656347656,1.900818,0.418125,1.901382,0.2646386719,1.900806,0.2406152344,1.900836,0.163125,1.901513
0.6437109375,1.912196,0.2706445313,1.911035,0.4231347656,1.911658,0.2681835938,1.91102,0.2435449219,1.911062,0.1648242188,1.911731
